Wed Oct 28 02:19:41 2020 Epoch 0, lr: 0.0001000, val loss: 149.25757, acc: 45.81000
Mon Apr 26 14:24:18 2021 Epoch 40, lr: 0.0001000, val loss: 69.51830, acc: 76.31000
Mon Apr 26 14:24:39 2021 Epoch 41, lr: 0.0001000, val loss: 69.70176, acc: 76.36000
Mon Apr 26 14:25:00 2021 Epoch 42, lr: 0.0001000, val loss: 68.41045, acc: 76.53000
Mon Apr 26 14:25:22 2021 Epoch 43, lr: 0.0001000, val loss: 68.73578, acc: 76.59000
Mon Apr 26 14:25:43 2021 Epoch 44, lr: 0.0001000, val loss: 66.77874, acc: 77.53000
Mon Apr 26 14:26:04 2021 Epoch 45, lr: 0.0001000, val loss: 67.40293, acc: 77.64000
Mon Apr 26 14:26:26 2021 Epoch 46, lr: 0.0001000, val loss: 66.31842, acc: 77.33000
Mon Apr 26 14:26:49 2021 Epoch 47, lr: 0.0001000, val loss: 68.79715, acc: 77.17000
Mon Apr 26 14:27:10 2021 Epoch 48, lr: 0.0001000, val loss: 66.57479, acc: 78.02000
Mon Apr 26 14:27:31 2021 Epoch 49, lr: 0.0001000, val loss: 66.05328, acc: 78.48000
Mon Apr 26 14:27:53 2021 Epoch 50, lr: 0.0001000, val loss: 65.94984, acc: 78.38000
Mon Apr 26 14:28:14 2021 Epoch 51, lr: 0.0001000, val loss: 67.67158, acc: 77.74000
Mon Apr 26 14:28:35 2021 Epoch 52, lr: 0.0001000, val loss: 67.93477, acc: 77.81000
Mon Apr 26 14:28:57 2021 Epoch 53, lr: 0.0001000, val loss: 66.49118, acc: 78.28000
Mon Apr 26 14:29:18 2021 Epoch 54, lr: 0.0000100, val loss: 66.54080, acc: 78.39000
Mon Apr 26 14:29:39 2021 Epoch 55, lr: 0.0000100, val loss: 64.52317, acc: 78.97000
Mon Apr 26 14:30:01 2021 Epoch 56, lr: 0.0000100, val loss: 64.48433, acc: 79.36000
Mon Apr 26 14:30:22 2021 Epoch 57, lr: 0.0000100, val loss: 64.28968, acc: 79.38000
Mon Apr 26 14:30:43 2021 Epoch 58, lr: 0.0000100, val loss: 65.30778, acc: 79.31000
Mon Apr 26 14:31:04 2021 Epoch 59, lr: 0.0000100, val loss: 65.11100, acc: 79.28000
Mon Apr 26 14:31:26 2021 Epoch 60, lr: 0.0000100, val loss: 65.35316, acc: 79.25000
Mon Apr 26 14:31:47 2021 Epoch 61, lr: 0.0000010, val loss: 65.10735, acc: 79.53000
Mon Apr 26 14:32:08 2021 Epoch 62, lr: 0.0000010, val loss: 64.50201, acc: 79.72000
Mon Apr 26 14:32:29 2021 Epoch 63, lr: 0.0000010, val loss: 64.56980, acc: 79.69000
Mon Apr 26 14:32:51 2021 Epoch 64, lr: 0.0000010, val loss: 64.73683, acc: 79.58000
Mon Apr 26 14:33:12 2021 Epoch 65, lr: 0.0000001, val loss: 64.65120, acc: 79.57000
Mon Apr 26 14:33:33 2021 Epoch 66, lr: 0.0000001, val loss: 64.64320, acc: 79.57000
Mon Apr 26 14:33:54 2021 Epoch 67, lr: 0.0000001, val loss: 64.64690, acc: 79.58000
Mon Apr 26 14:34:16 2021 Epoch 68, lr: 0.0000001, val loss: 64.65087, acc: 79.58000
Mon Apr 26 14:34:37 2021 Epoch 69, lr: 0.0000000, val loss: 64.67691, acc: 79.55000
Mon Apr 26 14:34:58 2021 Epoch 70, lr: 0.0000000, val loss: 64.67808, acc: 79.56000
Mon Apr 26 14:35:19 2021 Epoch 71, lr: 0.0000000, val loss: 64.67735, acc: 79.55000
Mon Apr 26 14:35:40 2021 Epoch 72, lr: 0.0000000, val loss: 64.68010, acc: 79.55000
Mon Apr 26 14:36:02 2021 Epoch 73, lr: 0.0000000, val loss: 64.67795, acc: 79.56000
Mon Apr 26 14:36:23 2021 Epoch 74, lr: 0.0000000, val loss: 64.67758, acc: 79.56000
Mon Apr 26 14:36:50 2021 Epoch 75, lr: 0.0000000, val loss: 64.67859, acc: 79.56000
Mon Apr 26 14:37:11 2021 Epoch 76, lr: 0.0000000, val loss: 64.68178, acc: 79.56000
Mon Apr 26 14:37:32 2021 Epoch 77, lr: 0.0000000, val loss: 64.68079, acc: 79.55000
Mon Apr 26 14:37:54 2021 Epoch 78, lr: 0.0000000, val loss: 64.68069, acc: 79.55000
Mon Apr 26 14:38:15 2021 Epoch 79, lr: 0.0000000, val loss: 64.68139, acc: 79.56000
Mon Apr 26 14:38:36 2021 Epoch 80, lr: 0.0000000, val loss: 64.68344, acc: 79.56000
Mon Apr 26 14:38:58 2021 Epoch 81, lr: 0.0000000, val loss: 64.68320, acc: 79.56000
Mon Apr 26 14:39:19 2021 Epoch 82, lr: 0.0000000, val loss: 64.68304, acc: 79.56000
Mon Apr 26 14:39:40 2021 Epoch 83, lr: 0.0000000, val loss: 64.67962, acc: 79.55000
Mon Apr 26 14:40:02 2021 Epoch 84, lr: 0.0000000, val loss: 64.67875, acc: 79.56000
Mon Apr 26 14:40:32 2021 Epoch 85, lr: 0.0000000, val loss: 64.67933, acc: 79.55000
Mon Apr 26 14:41:02 2021 Epoch 86, lr: 0.0000000, val loss: 64.67975, acc: 79.56000
Mon Apr 26 14:41:32 2021 Epoch 87, lr: 0.0000000, val loss: 64.67962, acc: 79.55000
Mon Apr 26 14:42:02 2021 Epoch 88, lr: 0.0000000, val loss: 64.67968, acc: 79.55000
Mon Apr 26 14:42:31 2021 Epoch 89, lr: 0.0000000, val loss: 64.67986, acc: 79.56000
Mon Apr 26 14:43:01 2021 Epoch 90, lr: 0.0000000, val loss: 64.67706, acc: 79.56000
